"dataset","freq","freq_label","unit","unit_label","hazard","hazard_label","wst_oper","wst_oper_label","waste","waste_label","geo","geo_label","time","time_label","value"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_L_OTH","Disposal - landfill and other (D1-D7, D12)","W121","Mineral waste from construction and demolition","SK","Slovakia","2020","2020","161777"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_L_OTH","Disposal - landfill and other (D1-D7, D12)","W121","Mineral waste from construction and demolition","SK","Slovakia","2022","2022","81272"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_L_OTH","Disposal - landfill and other (D1-D7, D12)","W121","Mineral waste from construction and demolition","FI","Finland","2010","2010","23332185"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_L_OTH","Disposal - landfill and other (D1-D7, D12)","W121","Mineral waste from construction and demolition","FI","Finland","2012","2012","3658658"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_L_OTH","Disposal - landfill and other (D1-D7, D12)","W121","Mineral waste from construction and demolition","FI","Finland","2014","2014","125188"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_L_OTH","Disposal - landfill and other (D1-D7, D12)","W121","Mineral waste from construction and demolition","FI","Finland","2016","2016","83366"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_L_OTH","Disposal - landfill and other (D1-D7, D12)","W121","Mineral waste from construction and demolition","FI","Finland","2018","2018","69073"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_L_OTH","Disposal - landfill and other (D1-D7, D12)","W121","Mineral waste from construction and demolition","FI","Finland","2020","2020","77128"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_L_OTH","Disposal - landfill and other (D1-D7, D12)","W121","Mineral waste from construction and demolition","FI","Finland","2022","2022","77694"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_L_OTH","Disposal - landfill and other (D1-D7, D12)","W121","Mineral waste from construction and demolition","SE","Sweden","2010","2010","183065"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_L_OTH","Disposal - landfill and other (D1-D7, D12)","W121","Mineral waste from construction and demolition","SE","Sweden","2012","2012","92564"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_L_OTH","Disposal - landfill and other (D1-D7, D12)","W121","Mineral waste from construction and demolition","SE","Sweden","2014","2014","424815"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_L_OTH","Disposal - landfill and other (D1-D7, D12)","W121","Mineral waste from construction and demolition","SE","Sweden","2016","2016","354711"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_L_OTH","Disposal - landfill and other (D1-D7, D12)","W121","Mineral waste from construction and demolition","SE","Sweden","2018","2018","96565"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_L_OTH","Disposal - landfill and other (D1-D7, D12)","W121","Mineral waste from construction and demolition","SE","Sweden","2020","2020","355079"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_L_OTH","Disposal - landfill and other (D1-D7, D12)","W121","Mineral waste from construction and demolition","SE","Sweden","2022","2022","333370"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_L_OTH","Disposal - landfill and other (D1-D7, D12)","W121","Mineral waste from construction and demolition","IS","Iceland","2010","2010","1834"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_L_OTH","Disposal - landfill and other (D1-D7, D12)","W121","Mineral waste from construction and demolition","IS","Iceland","2012","2012","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_L_OTH","Disposal - landfill and other (D1-D7, D12)","W121","Mineral waste from construction and demolition","IS","Iceland","2014","2014","5295"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_L_OTH","Disposal - landfill and other (D1-D7, D12)","W121","Mineral waste from construction and demolition","IS","Iceland","2016","2016","3880"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_L_OTH","Disposal - landfill and other (D1-D7, D12)","W121","Mineral waste from construction and demolition","IS","Iceland","2018","2018","8635"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_L_OTH","Disposal - landfill and other (D1-D7, D12)","W121","Mineral waste from construction and demolition","IS","Iceland","2020","2020","5416"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_L_OTH","Disposal - landfill and other (D1-D7, D12)","W121","Mineral waste from construction and demolition","IS","Iceland","2022","2022","3262"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_L_OTH","Disposal - landfill and other (D1-D7, D12)","W121","Mineral waste from construction and demolition","NO","Norway","2010","2010","184593"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_L_OTH","Disposal - landfill and other (D1-D7, D12)","W121","Mineral waste from construction and demolition","NO","Norway","2012","2012","208967"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_L_OTH","Disposal - landfill and other (D1-D7, D12)","W121","Mineral waste from construction and demolition","NO","Norway","2014","2014","539719"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_L_OTH","Disposal - landfill and other (D1-D7, D12)","W121","Mineral waste from construction and demolition","NO","Norway","2016","2016","743529"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_L_OTH","Disposal - landfill and other (D1-D7, D12)","W121","Mineral waste from construction and demolition","NO","Norway","2018","2018","878619"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_L_OTH","Disposal - landfill and other (D1-D7, D12)","W121","Mineral waste from construction and demolition","NO","Norway","2020","2020","1049230"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_L_OTH","Disposal - landfill and other (D1-D7, D12)","W121","Mineral waste from construction and demolition","NO","Norway","2022","2022","772773"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_L_OTH","Disposal - landfill and other (D1-D7, D12)","W121","Mineral waste from construction and demolition","UK","United Kingdom","2010","2010","2090963"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_L_OTH","Disposal - landfill and other (D1-D7, D12)","W121","Mineral waste from construction and demolition","UK","United Kingdom","2012","2012","2220141"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_L_OTH","Disposal - landfill and other (D1-D7, D12)","W121","Mineral waste from construction and demolition","UK","United Kingdom","2014","2014","2384661"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_L_OTH","Disposal - landfill and other (D1-D7, D12)","W121","Mineral waste from construction and demolition","UK","United Kingdom","2016","2016","2474089"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_L_OTH","Disposal - landfill and other (D1-D7, D12)","W121","Mineral waste from construction and demolition","UK","United Kingdom","2018","2018","1511494"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_L_OTH","Disposal - landfill and other (D1-D7, D12)","W121","Mineral waste from construction and demolition","BA","Bosnia and Herzegovina","2022","2022","68981"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_L_OTH","Disposal - landfill and other (D1-D7, D12)","W121","Mineral waste from construction and demolition","ME","Montenegro","2012","2012","8360"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_L_OTH","Disposal - landfill and other (D1-D7, D12)","W121","Mineral waste from construction and demolition","ME","Montenegro","2014","2014","22318"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_L_OTH","Disposal - landfill and other (D1-D7, D12)","W121","Mineral waste from construction and demolition","ME","Montenegro","2016","2016","10085"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_L_OTH","Disposal - landfill and other (D1-D7, D12)","W121","Mineral waste from construction and demolition","ME","Montenegro","2018","2018","1830"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_L_OTH","Disposal - landfill and other (D1-D7, D12)","W121","Mineral waste from construction and demolition","ME","Montenegro","2020","2020","23770"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_L_OTH","Disposal - landfill and other (D1-D7, D12)","W121","Mineral waste from construction and demolition","ME","Montenegro","2022","2022","234"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_L_OTH","Disposal - landfill and other (D1-D7, D12)","W121","Mineral waste from construction and demolition","MK","North Macedonia","2010","2010","60"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_L_OTH","Disposal - landfill and other (D1-D7, D12)","W121","Mineral waste from construction and demolition","MK","North Macedonia","2012","2012","8363"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_L_OTH","Disposal - landfill and other (D1-D7, D12)","W121","Mineral waste from construction and demolition","MK","North Macedonia","2014","2014","7269"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_L_OTH","Disposal - landfill and other (D1-D7, D12)","W121","Mineral waste from construction and demolition","MK","North Macedonia","2018","2018","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_L_OTH","Disposal - landfill and other (D1-D7, D12)","W121","Mineral waste from construction and demolition","MK","North Macedonia","2020","2020","51724"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_L_OTH","Disposal - landfill and other (D1-D7, D12)","W121","Mineral waste from construction and demolition","MK","North Macedonia","2022","2022","56321"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_L_OTH","Disposal - landfill and other (D1-D7, D12)","W121","Mineral waste from construction and demolition","AL","Albania","2014","2014","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_L_OTH","Disposal - landfill and other (D1-D7, D12)","W121","Mineral waste from construction and demolition","RS","Serbia","2010","2010","126"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_L_OTH","Disposal - landfill and other (D1-D7, D12)","W121","Mineral waste from construction and demolition","RS","Serbia","2012","2012","870"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_L_OTH","Disposal - landfill and other (D1-D7, D12)","W121","Mineral waste from construction and demolition","RS","Serbia","2014","2014","50256"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_L_OTH","Disposal - landfill and other (D1-D7, D12)","W121","Mineral waste from construction and demolition","RS","Serbia","2016","2016","52702"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_L_OTH","Disposal - landfill and other (D1-D7, D12)","W121","Mineral waste from construction and demolition","RS","Serbia","2018","2018","70423"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_L_OTH","Disposal - landfill and other (D1-D7, D12)","W121","Mineral waste from construction and demolition","RS","Serbia","2020","2020","61363"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_L_OTH","Disposal - landfill and other (D1-D7, D12)","W121","Mineral waste from construction and demolition","RS","Serbia","2022","2022","48015"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_L_OTH","Disposal - landfill and other (D1-D7, D12)","W121","Mineral waste from construction and demolition","TR","Türkiye","2012","2012","220201"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_L_OTH","Disposal - landfill and other (D1-D7, D12)","W121","Mineral waste from construction and demolition","TR","Türkiye","2020","2020","19928"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_L_OTH","Disposal - landfill and other (D1-D7, D12)","W121","Mineral waste from construction and demolition","XK","Kosovo*","2016","2016","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_L_OTH","Disposal - landfill and other (D1-D7, D12)","W121","Mineral waste from construction and demolition","XK","Kosovo*","2020","2020","12447"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_L_OTH","Disposal - landfill and other (D1-D7, D12)","W121","Mineral waste from construction and demolition","XK","Kosovo*","2022","2022","705"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_L","Disposal - landfill (D1, D5, D12)","W121","Mineral waste from construction and demolition","EU27_2020","European Union - 27 countries (from 2020)","2010","2010","59980000"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_L","Disposal - landfill (D1, D5, D12)","W121","Mineral waste from construction and demolition","EU27_2020","European Union - 27 countries (from 2020)","2012","2012","38150000"
